Customer-ID,ProductID,PurchaseQuantity,Categories,Products,CustomerName,Gender
CUSTIDXX-98004,PRODOXIID189,7,Hygiene,    Trash Cans,Carlos Richmond,F
CUSTIDXX-98005,PRODOXIID199,13,Electronics and Appliances,    Wireless Mouse,Connie Willis,F
CUSTIDXX-98012,PRODOXIID31,4,Bakery,Bagels,April Ortiz,F
CUSTIDXX-98013,PRODOXIID247,3,Seasonal Items,    Spring Planters,Kelsey Washington,F
CUSTIDXX-98014,PRODOXIID180,18,Hygiene,    All-Purpose Cleaner,Carolyn Castaneda,F
CUSTIDXX-98016,PRODOXIID198,20,Electronics and Appliances,    Surge Protectors,Douglas Davis,F
CUSTIDXX-98017,PRODOXIID93,8,Pasta Rice and Grains,    Couscous,Jacqueline Adams,F
CUSTIDXX-98018,PRODOXIID190,11,Electronics and Appliances,    Batteries,William Dickerson,F
CUSTIDXX-98021,PRODOXIID145,12,Baby and Toddler,    Baby Shampoo,Edward Gonzalez,F
CUSTIDXX-98023,PRODOXIID206,21,Home and Kitchen,    Cutting Board,Gina Dixon,F
CUSTIDXX-98026,PRODOXIID289,17,Ethnic Foods,    African Spices,Nancy White DVM,F
CUSTIDXX-98029,PRODOXIID235,25,Automotive and Hardware,    Screwdriver Set,Richard Garcia,F
CUSTIDXX-98032,PRODOXIID170,17,Office and School Supplies,    Notebooks,Carol Garcia,F
CUSTIDXX-98034,PRODOXIID215,15,Toys and Games,    Remote Control Car,Kenneth Lopez,F
CUSTIDXX-98046,PRODOXIID109,2,Baking Supplies,    Food Coloring,Kevin Smith,F
CUSTIDXX-98047,PRODOXIID240,20,Seasonal Items,    Christmas Lights,Randy Hardy,F
CUSTIDXX-98048,PRODOXIID71,25,Condiments and Sauces,    Mustard,Jacqueline Castaneda,F
CUSTIDXX-98053,PRODOXIID225,12,Apparel and Accessories        ,    Belt,Nicholas Chavez,F
CUSTIDXX-98058,PRODOXIID257,18,Outdoor and Garden,    Plant Pots,Amy Brown,F
CUSTIDXX-98060,PRODOXIID208,5,Home and Kitchen,    Mixing Bowls,Susan Morales,F
CUSTIDXX-98061,PRODOXIID143,6,Baby and Toddler,    Baby Food,Doris Porter,F
CUSTIDXX-98063,PRODOXIID133,24,Personal Care and Beauty,    Soap Bars,Amber Hardy,F
CUSTIDXX-98065,PRODOXIID37,3,Bakery,Cakes,Carly Ward,F
CUSTIDXX-98067,PRODOXIID38,19,Bakery,Pies,Jon Marshall,F
CUSTIDXX-98070,PRODOXIID173,12,Office and School Supplies,    Binders,Anita Carter,F
CUSTIDXX-98071,PRODOXIID120,7,Household Essentials,    Paper Towels,Blake Smith,F
CUSTIDXX-98073,PRODOXIID138,13,Personal Care and Beauty,    Lotion,Janice Buckley,F
CUSTIDXX-98075,PRODOXIID252,4,Outdoor and Garden,    Patio Furniture Set,Anthony Wright,F
CUSTIDXX-98076,PRODOXIID112,11,Beverages,    Bottled Water,Ryan Riley,F
CUSTIDXX-98080,PRODOXIID86,11,Breakfast and Cereal,    Waffles,Dr. Briana Carter,F
CUSTIDXX-98083,PRODOXIID25,12,Meat and Seafood,Lobster,Traci Alexander,F
CUSTIDXX-98085,PRODOXIID272,23,Sports and Fitness,    Exercise Ball,Dr. Diane Diaz,F
CUSTIDXX-98087,PRODOXIID6,20,Produce,Onions,Kimberly Wallace,F
CUSTIDXX-98088,PRODOXIID145,4,Baby and Toddler,    Baby Shampoo,Jonathan Murphy,F
CUSTIDXX-98089,PRODOXIID245,10,Seasonal Items,    Summer Beach Towel,Nicholas Mckee,F
CUSTIDXX-98092,PRODOXIID261,24,Books Music and Movies,    Biography Book,Matthew Preston,F
CUSTIDXX-98093,PRODOXIID205,14,Home and Kitchen,    Dish Rack,Andrew Anderson,F
CUSTIDXX-98096,PRODOXIID24,24,Meat and Seafood,Shrimp,Willie Newman,F
CUSTIDXX-98097,PRODOXIID222,22,Apparel and Accessories        ,    Sneakers,Christopher Cook,F
CUSTIDXX-98099,PRODOXIID47,7,Frozen Foods,    Frozen Chicken Nuggets,Ashley Lopez,F
CUSTIDXX-98102,PRODOXIID269,20,Books Music and Movies,    Self-Help Book,Melody Mcgee,F
CUSTIDXX-98104,PRODOXIID195,16,Electronics and Appliances,    Portable Speakers,Angela Gonzalez,F
CUSTIDXX-98106,PRODOXIID226,16,Apparel and Accessories        ,    Hat,Carolyn Gordon,F
CUSTIDXX-98109,PRODOXIID289,4,Ethnic Foods,    African Spices,Casey Lewis,F
CUSTIDXX-98111,PRODOXIID173,3,Office and School Supplies,    Binders,John Figueroa,F
CUSTIDXX-98112,PRODOXIID294,1,Deli and Prepared Foods,    Pasta Salad,Zoe Thompson,F
CUSTIDXX-98114,PRODOXIID55,24,Canned and Packaged Goods,    Canned Fruit,John Walker,F
CUSTIDXX-98119,PRODOXIID224,23,Apparel and Accessories        ,    Dress,David Foster,F
CUSTIDXX-98120,PRODOXIID249,25,Seasonal Items,    New Year's Eve Party Supplies,Jorge Chen,F
CUSTIDXX-98121,PRODOXIID63,1,Snacks and Beverages,    Crackers,Jeremy Powell,F
CUSTIDXX-98122,PRODOXIID152,3,Pet Supplies,    Pet Treats,Chase Green,F
CUSTIDXX-98124,PRODOXIID152,5,Pet Supplies,    Pet Treats,Eric Lee,F
CUSTIDXX-98127,PRODOXIID205,17,Home and Kitchen,    Dish Rack,Misty Powell,F
CUSTIDXX-98128,PRODOXIID81,25,Breakfast and Cereal,    Oatmeal,James Hubbard,F
CUSTIDXX-98130,PRODOXIID135,9,Personal Care and Beauty,    Mouthwash,Kylie Medina,F
CUSTIDXX-98131,PRODOXIID253,4,Outdoor and Garden,    BBQ Grill,Julia Perez,F
CUSTIDXX-98135,PRODOXIID17,14,Dairy ,Sour Cream,Zachary Abbott,F
CUSTIDXX-98137,PRODOXIID187,14,Hygiene,    Cleaning Brushes,Jason Martinez,F
CUSTIDXX-98138,PRODOXIID86,13,Breakfast and Cereal,    Waffles,Amanda Suarez,F
CUSTIDXX-98142,PRODOXIID73,11,Condiments and Sauces,    Barbecue Sauce,Nicholas Gallagher,F
CUSTIDXX-98145,PRODOXIID183,18,Hygiene,    Bleach,Jennifer Caldwell,F
CUSTIDXX-98147,PRODOXIID281,11,Ethnic Foods,    Indian Curry Paste,Larry Mullen,F
CUSTIDXX-98150,PRODOXIID6,8,Produce,Onions,Michael Curtis,F
CUSTIDXX-98152,PRODOXIID239,11,Automotive and Hardware,    Windshield Wipers,Paul Peterson,F
CUSTIDXX-98153,PRODOXIID290,17,Deli and Prepared Foods,    Deli Sandwich,Alexandra Wright,F
CUSTIDXX-98156,PRODOXIID148,24,Baby and Toddler,    Teething Toys,Willie Jackson,F
CUSTIDXX-98157,PRODOXIID219,17,Toys and Games,    Educational Toy,Kimberly Smith,F
CUSTIDXX-98158,PRODOXIID195,8,Electronics and Appliances,    Portable Speakers,Dale Hampton,F
CUSTIDXX-98159,PRODOXIID279,20,Sports and Fitness,    Sports Towel,Nathan Weaver,F
CUSTIDXX-98161,PRODOXIID32,20,Bakery,Croissants,Matthew Burton,F
CUSTIDXX-98163,PRODOXIID33,17,Bakery,Donuts,Heather Elliott,F
CUSTIDXX-98165,PRODOXIID108,10,Baking Supplies,    Pie Crust Mix,Melissa Martin,F
CUSTIDXX-98166,PRODOXIID178,8,Office and School Supplies,    Rulers,Meagan Murray,F
CUSTIDXX-98169,PRODOXIID168,18,Medical Supplies,    Medical Masks,Kenneth Bowers,F
CUSTIDXX-98171,PRODOXIID286,13,Ethnic Foods,    Japanese Sushi Rice,Zachary Hanson,F
CUSTIDXX-98172,PRODOXIID203,6,Home and Kitchen,    Coffee Maker,Lisa Waller,F
CUSTIDXX-98176,PRODOXIID206,15,Home and Kitchen,    Cutting Board,Jessica Lowe,F
CUSTIDXX-98177,PRODOXIID97,19,Pasta Rice and Grains,    Rice Noodles,Kristin Davis,F
CUSTIDXX-98179,PRODOXIID3,17,Produce,Lettuce,Anna Gates,F
CUSTIDXX-98180,PRODOXIID264,4,Books Music and Movies,    Blu-ray Movie,Tina Ayers,F
CUSTIDXX-98182,PRODOXIID216,5,Toys and Games,    Play-Doh Set,Clinton Morgan,F
CUSTIDXX-98183,PRODOXIID238,25,Automotive and Hardware,    Safety Vest,Robert Hill,F
CUSTIDXX-98186,PRODOXIID45,22,Frozen Foods,    Frozen Pizza,Brooke Henry,F
CUSTIDXX-98189,PRODOXIID184,9,Hygiene,    Mop and Bucket,Joseph Jennings,F
CUSTIDXX-98190,PRODOXIID96,6,Pasta Rice and Grains,    Rice Pilaf,Matthew Davis,F
CUSTIDXX-98191,PRODOXIID293,23,Deli and Prepared Foods,    Ready-to-Eat Sushi,Elizabeth Shelton,F
CUSTIDXX-98192,PRODOXIID91,18,Pasta Rice and Grains,    Rice,Austin Herring,F
CUSTIDXX-98194,PRODOXIID192,24,Electronics and Appliances,    Power Strips,Charles Chan,F
CUSTIDXX-98197,PRODOXIID59,14,Canned and Packaged Goods,    Instant Noodles,Stephen Carpenter,F
CUSTIDXX-98198,PRODOXIID120,17,Household Essentials,    Paper Towels,Michele Dixon,F
CUSTIDXX-98202,PRODOXIID243,18,Seasonal Items,    Thanksgiving Decorations,Brian Kelley,F
CUSTIDXX-98204,PRODOXIID269,21,Books Music and Movies,    Self-Help Book,William Diaz,F
CUSTIDXX-98206,PRODOXIID292,20,Deli and Prepared Foods,    Rotisserie Chicken,John Burke,F
CUSTIDXX-98209,PRODOXIID219,2,Toys and Games,    Educational Toy,Kelly Sullivan,F
CUSTIDXX-98210,PRODOXIID287,24,Ethnic Foods,    Korean Kimchi,Robin Stevens,F
CUSTIDXX-98212,PRODOXIID191,16,Electronics and Appliances,    Phone Chargers,Michael Anderson,F
CUSTIDXX-98214,PRODOXIID190,2,Electronics and Appliances,    Batteries,Michael Hicks,F
CUSTIDXX-98215,PRODOXIID207,17,Home and Kitchen,    Utensil Sets,Timothy Estes,F
CUSTIDXX-98216,PRODOXIID70,15,Condiments and Sauces,    Ketchup,Laura Knight,F
CUSTIDXX-98221,PRODOXIID118,25,Beverages,    Bottled Frappuccino,Charles Kirk,F
CUSTIDXX-98223,PRODOXIID40,6,Frozen Foods,Frozen Vegetables,Audrey Gonzales,F
CUSTIDXX-98224,PRODOXIID4,2,Produce,Tomato,Todd Mason,F
CUSTIDXX-98226,PRODOXIID280,22,Ethnic Foods,    Mexican Salsa,Timothy Perry,F
CUSTIDXX-98229,PRODOXIID80,18,Breakfast and Cereal,    Cereal,Chris Hays,F
CUSTIDXX-98230,PRODOXIID50,9,Canned and Packaged Goods,    Canned Beans,Duane Hampton,F
CUSTIDXX-98234,PRODOXIID53,22,Canned and Packaged Goods,    Canned Soups,Rebecca Mora,F
CUSTIDXX-98236,PRODOXIID97,9,Pasta Rice and Grains,    Rice Noodles,Matthew Wilson,F
CUSTIDXX-98239,PRODOXIID287,12,Ethnic Foods,    Korean Kimchi,Daniel Meyer,F
CUSTIDXX-98241,PRODOXIID117,1,Beverages,    Iced Tea Mix,Timothy Perez,F
CUSTIDXX-98242,PRODOXIID69,19,Snacks and Beverages,    Juice,Jennifer Thompson,F
CUSTIDXX-98243,PRODOXIID294,18,Deli and Prepared Foods,    Pasta Salad,Leah Moran,F
CUSTIDXX-98245,PRODOXIID42,7,Frozen Foods,    Frozen Meals,Walter Jones,F
CUSTIDXX-98246,PRODOXIID191,21,Electronics and Appliances,    Phone Chargers,Ana Davidson,F
CUSTIDXX-98249,PRODOXIID51,11,Canned and Packaged Goods,    Canned Vegetables,Eduardo Brown,F
CUSTIDXX-98250,PRODOXIID26,21,Meat and Seafood,Sausages,John Williams,F
CUSTIDXX-98252,PRODOXIID206,6,Home and Kitchen,    Cutting Board,Michael Cochran,F
CUSTIDXX-98256,PRODOXIID24,22,Meat and Seafood,Shrimp,James Chandler,F
CUSTIDXX-98257,PRODOXIID159,3,Pet Supplies,    Fish Food,Stephanie Walls,F
CUSTIDXX-98258,PRODOXIID74,22,Condiments and Sauces,    Hot Sauce,Kyle Lee,F
CUSTIDXX-98261,PRODOXIID203,8,Home and Kitchen,    Coffee Maker,Larry Moyer,F
CUSTIDXX-98263,PRODOXIID168,24,Medical Supplies,    Medical Masks,Kevin Pollard,F
CUSTIDXX-98264,PRODOXIID8,16,Produce,Oranges,Ronnie Beck,F
CUSTIDXX-98266,PRODOXIID244,4,Seasonal Items,    Valentine's Day Cards,Cheyenne Taylor,F
CUSTIDXX-98267,PRODOXIID285,18,Ethnic Foods,    Greek Olives,Marissa Hansen,F
CUSTIDXX-98268,PRODOXIID230,5,Automotive and Hardware,    Motor Oil,Kenneth Johnson,F
CUSTIDXX-98269,PRODOXIID226,24,Apparel and Accessories        ,    Hat,Stephen Clark,F
CUSTIDXX-98271,PRODOXIID100,19,Baking Supplies,    Flour,James Barnes,F
CUSTIDXX-98272,PRODOXIID42,9,Frozen Foods,    Frozen Meals,Wendy Wright,F
CUSTIDXX-98276,PRODOXIID98,22,Pasta Rice and Grains,    Barley,Shannon Hunter,F
CUSTIDXX-98278,PRODOXIID106,15,Baking Supplies,    Yeast,Douglas Villanueva,F
CUSTIDXX-98279,PRODOXIID68,11,Snacks and Beverages,    Bottled Water,Karen Smith,F
CUSTIDXX-98280,PRODOXIID298,5,Deli and Prepared Foods,    Soup of the Day,James Smith,F
CUSTIDXX-98281,PRODOXIID2,2,Produce,Carrots,Colton Nichols,F
CUSTIDXX-98282,PRODOXIID205,21,Home and Kitchen,    Dish Rack,Natalie Burch,F
CUSTIDXX-98287,PRODOXIID275,24,Sports and Fitness,    Jump Rope,Micheal Hunt,F
CUSTIDXX-98288,PRODOXIID97,4,Pasta Rice and Grains,    Rice Noodles,Dr. Terry Douglas,F
CUSTIDXX-98289,PRODOXIID49,3,Frozen Foods,    Frozen Waffles,Sandra Byrd,F
CUSTIDXX-98290,PRODOXIID69,22,Snacks and Beverages,    Juice,Karen Brown,F
CUSTIDXX-98292,PRODOXIID111,12,Beverages,    Tea Bags,Rebecca Lam,F
CUSTIDXX-98293,PRODOXIID162,23,Medical Supplies,    Pain Relievers,Bryan Adams,F
CUSTIDXX-98294,PRODOXIID263,25,Books Music and Movies,    Music CD,Carlos Vasquez,F
CUSTIDXX-98296,PRODOXIID110,14,Beverages,    Coffee Beans,Robert Houston,F
CUSTIDXX-98297,PRODOXIID33,6,Bakery,Donuts,Christopher Flores,F
CUSTIDXX-98299,PRODOXIID221,6,Apparel and Accessories        ,    Jeans,William Mcknight,F
CUSTIDXX-98300,PRODOXIID243,23,Seasonal Items,    Thanksgiving Decorations,Cory Golden,F
CUSTIDXX-98301,PRODOXIID191,16,Electronics and Appliances,    Phone Chargers,Joshua Salas,F
CUSTIDXX-98302,PRODOXIID163,14,Medical Supplies,    Allergy Medication,Michael Mason,F
CUSTIDXX-98303,PRODOXIID100,19,Baking Supplies,    Flour,Barbara Walsh,F
CUSTIDXX-98310,PRODOXIID78,4,Condiments and Sauces,    Pickles,Michael Johnston,F
CUSTIDXX-98311,PRODOXIID103,5,Baking Supplies,    Chocolate Chips,Nicholas Wood,F
CUSTIDXX-98313,PRODOXIID250,15,Outdoor and Garden,    Lawn Mower,Geoffrey Weber,F
CUSTIDXX-98316,PRODOXIID87,6,Breakfast and Cereal,    Breakfast Sausage,Steven Nunez,F
CUSTIDXX-98318,PRODOXIID104,11,Baking Supplies,    Vanilla Extract,Kristen Ortiz,F
CUSTIDXX-98321,PRODOXIID63,12,Snacks and Beverages,    Crackers,William Williams,F
CUSTIDXX-98322,PRODOXIID297,14,Deli and Prepared Foods,    Meat and Cheese Platter,Lisa Cox DDS,F
CUSTIDXX-98323,PRODOXIID224,5,Apparel and Accessories        ,    Dress,Doris Reyes,F
CUSTIDXX-98324,PRODOXIID239,11,Automotive and Hardware,    Windshield Wipers,Amber Smith,F
CUSTIDXX-98327,PRODOXIID126,15,Household Essentials,    Air Fresheners,Andrea Fox,F
CUSTIDXX-98328,PRODOXIID252,14,Outdoor and Garden,    Patio Furniture Set,Suzanne Kelly,F
CUSTIDXX-98329,PRODOXIID107,4,Baking Supplies,    Cocoa Powder,Allison Bell,F
CUSTIDXX-98331,PRODOXIID287,25,Ethnic Foods,    Korean Kimchi,Wendy Haas,F
CUSTIDXX-98332,PRODOXIID186,16,Hygiene,    Vacuum Cleaner Bags,Dawn Morris,F
CUSTIDXX-98333,PRODOXIID264,25,Books Music and Movies,    Blu-ray Movie,Maria Sanders,F
CUSTIDXX-98334,PRODOXIID225,6,Apparel and Accessories        ,    Belt,Kimberly Wells,F
CUSTIDXX-98339,PRODOXIID251,15,Outdoor and Garden,    Garden Hose,Valerie Clark,F
CUSTIDXX-98341,PRODOXIID170,22,Office and School Supplies,    Notebooks,Connie Meyer,F
CUSTIDXX-98346,PRODOXIID279,3,Sports and Fitness,    Sports Towel,Rebecca Jensen,F
CUSTIDXX-98348,PRODOXIID171,23,Office and School Supplies,    Pens and Pencils,Mark Chase,F
CUSTIDXX-98349,PRODOXIID207,11,Home and Kitchen,    Utensil Sets,Stacy Coleman,F
CUSTIDXX-98350,PRODOXIID73,2,Condiments and Sauces,    Barbecue Sauce,Drew Conner,F
CUSTIDXX-98351,PRODOXIID252,20,Outdoor and Garden,    Patio Furniture Set,Gerald Johnson,F
CUSTIDXX-98354,PRODOXIID53,24,Canned and Packaged Goods,    Canned Soups,Angela Lang,F
CUSTIDXX-98357,PRODOXIID199,15,Electronics and Appliances,    Wireless Mouse,Andrew Brown,F
CUSTIDXX-98358,PRODOXIID10,20,Dairy ,Milk,Robert Norris,F
CUSTIDXX-98359,PRODOXIID222,8,Apparel and Accessories        ,    Sneakers,Kathleen Nelson,F
CUSTIDXX-98360,PRODOXIID291,7,Deli and Prepared Foods,    Salad Bar,David Berry,F
CUSTIDXX-98361,PRODOXIID8,1,Produce,Oranges,Joseph York,F
CUSTIDXX-98363,PRODOXIID52,19,Canned and Packaged Goods,    Canned Tomatoes,Maria Pena,F
CUSTIDXX-98364,PRODOXIID172,1,Office and School Supplies,    Highlighters,Michelle Turner,F
CUSTIDXX-98365,PRODOXIID279,24,Sports and Fitness,    Sports Towel,Aaron Barron,F
CUSTIDXX-98368,PRODOXIID81,17,Breakfast and Cereal,    Oatmeal,Diana Williams,F
CUSTIDXX-98369,PRODOXIID130,19,Personal Care and Beauty,    Shampoo,Jennifer Stevenson,F
CUSTIDXX-98371,PRODOXIID21,6,Meat and Seafood,Chicken,Kayla Collins,F
CUSTIDXX-98373,PRODOXIID290,4,Deli and Prepared Foods,    Deli Sandwich,Jeffrey Johnson,F
CUSTIDXX-98374,PRODOXIID263,3,Books Music and Movies,    Music CD,Timothy Lee,F
CUSTIDXX-98376,PRODOXIID3,24,Produce,Lettuce,Julia Payne,F
CUSTIDXX-98377,PRODOXIID161,12,Medical Supplies,    Supplements,Jaime Williams DDS,F
CUSTIDXX-98379,PRODOXIID43,21,Frozen Foods,    Ice Cream,Sean Barnes,F
CUSTIDXX-98380,PRODOXIID238,6,Automotive and Hardware,    Safety Vest,Veronica Moore,F
CUSTIDXX-98381,PRODOXIID290,13,Deli and Prepared Foods,    Deli Sandwich,Shannon Miller,F
CUSTIDXX-98383,PRODOXIID169,15,Medical Supplies,    Heating Pads,Suzanne Ayala,F
CUSTIDXX-98384,PRODOXIID134,21,Personal Care and Beauty,    Toothpaste,Cheyenne Smith,F
CUSTIDXX-98387,PRODOXIID38,6,Bakery,Pies,Pamela Wang,F
CUSTIDXX-98390,PRODOXIID79,22,Condiments and Sauces,    Salsa,Laura Hunt,F
CUSTIDXX-98392,PRODOXIID62,11,Snacks and Beverages,    Pretzels,Elizabeth Davis,F
CUSTIDXX-98393,PRODOXIID16,13,Dairy ,Cream,Carla Ochoa,F
CUSTIDXX-98394,PRODOXIID135,4,Personal Care and Beauty,    Mouthwash,Nicholas Peck,F
CUSTIDXX-98397,PRODOXIID276,8,Sports and Fitness,    Resistance Bands,Olivia Allison,F
CUSTIDXX-98399,PRODOXIID177,19,Office and School Supplies,    Backpacks,Bruce Gibson,F
CUSTIDXX-98400,PRODOXIID209,10,Home and Kitchen,    Trash Can,Breanna Jackson,F
CUSTIDXX-98402,PRODOXIID30,3,Bakery,Bread,Cassandra Bradshaw,F
CUSTIDXX-98403,PRODOXIID166,11,Medical Supplies,    Thermometers,Christina Johnson,F
CUSTIDXX-98409,PRODOXIID261,10,Books Music and Movies,    Biography Book,Phillip Orozco,F
CUSTIDXX-98410,PRODOXIID204,11,Home and Kitchen,    Toaster Oven,Sarah Shaw,F
CUSTIDXX-98412,PRODOXIID253,25,Outdoor and Garden,    BBQ Grill,Richard Anderson,F
CUSTIDXX-98415,PRODOXIID199,7,Electronics and Appliances,    Wireless Mouse,Anthony Campos,F
CUSTIDXX-98418,PRODOXIID227,9,Apparel and Accessories        ,    Sunglasses,Michael Cohen,F
CUSTIDXX-98419,PRODOXIID150,6,Pet Supplies,    Dog Food,Jessica Rodriguez,F
CUSTIDXX-98420,PRODOXIID168,10,Medical Supplies,    Medical Masks,Daniel Johnson,F
CUSTIDXX-98421,PRODOXIID23,14,Meat and Seafood,Fish,Lindsey Mathews,F
CUSTIDXX-98424,PRODOXIID46,2,Frozen Foods,    Frozen Burritos,Andrew Brown,F
CUSTIDXX-98426,PRODOXIID138,10,Personal Care and Beauty,    Lotion,Jose Garner,F
CUSTIDXX-98427,PRODOXIID266,11,Books Music and Movies,    Children's Book,Michael Molina,F
CUSTIDXX-98432,PRODOXIID296,8,Deli and Prepared Foods,    Antipasto Tray,Amanda Lam,F
CUSTIDXX-98435,PRODOXIID217,23,Toys and Games,    Building Blocks,Priscilla Vasquez,F
CUSTIDXX-98436,PRODOXIID171,2,Office and School Supplies,    Pens and Pencils,Daniel Fox,F
CUSTIDXX-98437,PRODOXIID193,21,Electronics and Appliances,    USB Cables,Adrian Newman,F
CUSTIDXX-98439,PRODOXIID233,25,Automotive and Hardware,    Tool Set,Douglas Fowler,F
CUSTIDXX-98440,PRODOXIID106,17,Baking Supplies,    Yeast,Danny Baker,F
CUSTIDXX-98441,PRODOXIID216,17,Toys and Games,    Play-Doh Set,Anne Liu,F
CUSTIDXX-98448,PRODOXIID47,11,Frozen Foods,    Frozen Chicken Nuggets,Tanya Hood,F
CUSTIDXX-98449,PRODOXIID62,11,Snacks and Beverages,    Pretzels,Jessica Ball,F
CUSTIDXX-98450,PRODOXIID128,1,Household Essentials,    Light Bulbs,Kelsey Rice,F
CUSTIDXX-98453,PRODOXIID271,11,Sports and Fitness,    Dumbbell Set,Jake Campbell MD,F
CUSTIDXX-98455,PRODOXIID60,11,Snacks and Beverages,    Potato Chips,Barbara Ramirez,F
CUSTIDXX-98456,PRODOXIID21,6,Meat and Seafood,Chicken,Francisco Schwartz,F
CUSTIDXX-98458,PRODOXIID203,13,Home and Kitchen,    Coffee Maker,Jennifer Bernard,F
CUSTIDXX-98460,PRODOXIID282,14,Ethnic Foods,    Chinese Noodles,Maria Mcpherson,F
CUSTIDXX-98461,PRODOXIID129,5,Household Essentials,    Disposable Plates,Erica Sutton,F
CUSTIDXX-98467,PRODOXIID63,12,Snacks and Beverages,    Crackers,Ronald Romero,F
CUSTIDXX-98471,PRODOXIID46,9,Frozen Foods,    Frozen Burritos,Stephanie Zimmerman,F
CUSTIDXX-98472,PRODOXIID273,15,Sports and Fitness,    Running Shoes,Alyssa Rowe,F
CUSTIDXX-98474,PRODOXIID298,5,Deli and Prepared Foods,    Soup of the Day,Debra Moses DVM,F
CUSTIDXX-98475,PRODOXIID266,11,Books Music and Movies,    Children's Book,Maria Stephens,F
CUSTIDXX-98476,PRODOXIID101,4,Baking Supplies,    Sugar,Michelle Miller,F
CUSTIDXX-98477,PRODOXIID111,12,Beverages,    Tea Bags,John Mayer,F
CUSTIDXX-98482,PRODOXIID233,14,Automotive and Hardware,    Tool Set,Joanna Noble,F
CUSTIDXX-98483,PRODOXIID105,25,Baking Supplies,    Cake Mix,Beth Hill,F
CUSTIDXX-98484,PRODOXIID151,5,Pet Supplies,    Cat Food,Laurie Evans,F
CUSTIDXX-98485,PRODOXIID277,17,Sports and Fitness,    Water Bottles,Richard Herrera,F
CUSTIDXX-98486,PRODOXIID122,22,Household Essentials,    Trash Bags,Amy Mccormick,F
CUSTIDXX-98488,PRODOXIID247,15,Seasonal Items,    Spring Planters,Angela Acevedo,F
CUSTIDXX-98489,PRODOXIID166,17,Medical Supplies,    Thermometers,Austin Wheeler,F
CUSTIDXX-98492,PRODOXIID113,23,Beverages,    Soft Drinks,William Beasley,F
CUSTIDXX-98494,PRODOXIID228,12,Apparel and Accessories        ,    Watch,Travis Walker,F
CUSTIDXX-98496,PRODOXIID58,10,Canned and Packaged Goods,    Boxed Macaroni and Cheese,Benjamin Moreno,F
CUSTIDXX-98498,PRODOXIID291,13,Deli and Prepared Foods,    Salad Bar,Nicole Collins,F
CUSTIDXX-98499,PRODOXIID207,16,Home and Kitchen,    Utensil Sets,Robert Gonzalez,F
CUSTIDXX-98502,PRODOXIID297,17,Deli and Prepared Foods,    Meat and Cheese Platter,Jessica Johnson,F
CUSTIDXX-98505,PRODOXIID159,8,Pet Supplies,    Fish Food,Kenneth Johnson PhD,F
CUSTIDXX-98506,PRODOXIID166,6,Medical Supplies,    Thermometers,Jason Thompson,F
CUSTIDXX-98507,PRODOXIID107,10,Baking Supplies,    Cocoa Powder,Dawn Montoya,F
CUSTIDXX-98509,PRODOXIID194,12,Electronics and Appliances,    Headphones,Anne Ball,F
CUSTIDXX-98512,PRODOXIID151,12,Pet Supplies,    Cat Food,Michelle Roberts,F
CUSTIDXX-98514,PRODOXIID125,23,Household Essentials,    Dish Soap,Mark Cole,F
CUSTIDXX-98515,PRODOXIID223,3,Apparel and Accessories        ,    Jacket,Jessica Johnson,F
CUSTIDXX-98517,PRODOXIID292,22,Deli and Prepared Foods,    Rotisserie Chicken,Tiffany Castro,F
CUSTIDXX-98519,PRODOXIID271,7,Sports and Fitness,    Dumbbell Set,Allison Martin,F
CUSTIDXX-98521,PRODOXIID61,17,Snacks and Beverages,    Popcorn,Amanda Ford,F
CUSTIDXX-98523,PRODOXIID126,5,Household Essentials,    Air Fresheners,Anthony Stone,F
CUSTIDXX-98527,PRODOXIID10,3,Dairy ,Milk,Anthony Shields,F
CUSTIDXX-98529,PRODOXIID132,23,Personal Care and Beauty,    Body Wash,Sheri Noble,F
CUSTIDXX-98530,PRODOXIID24,10,Meat and Seafood,Shrimp,Nicholas Porter,F
CUSTIDXX-98541,PRODOXIID80,4,Breakfast and Cereal,    Cereal,Frank Ho,F
CUSTIDXX-98544,PRODOXIID10,5,Dairy ,Milk,Dana Bowman,F
CUSTIDXX-98545,PRODOXIID26,6,Meat and Seafood,Sausages,Lisa Johnson,F
CUSTIDXX-98546,PRODOXIID202,15,Home and Kitchen,    Cookware Set,Timothy Anderson,F
CUSTIDXX-98547,PRODOXIID212,14,Toys and Games,    Doll,Jessica Zavala,F
CUSTIDXX-98548,PRODOXIID159,7,Pet Supplies,    Fish Food,Grant Simpson II,F
CUSTIDXX-98549,PRODOXIID195,20,Electronics and Appliances,    Portable Speakers,Patricia Woods,F
CUSTIDXX-98552,PRODOXIID168,9,Medical Supplies,    Medical Masks,Susan Landry,F
CUSTIDXX-98554,PRODOXIID219,15,Toys and Games,    Educational Toy,Dr. Melinda Rodriguez,F
CUSTIDXX-98555,PRODOXIID209,1,Home and Kitchen,    Trash Can,Michael Lane,F
CUSTIDXX-98556,PRODOXIID209,6,Home and Kitchen,    Trash Can,Michele Harrison,F
CUSTIDXX-98557,PRODOXIID183,25,Hygiene,    Bleach,Lisa Howard,F
CUSTIDXX-98558,PRODOXIID73,14,Condiments and Sauces,    Barbecue Sauce,Jeremy Lewis,F
CUSTIDXX-98559,PRODOXIID119,21,Beverages,    Sparkling Water,Anna Curry,F
